time_s,q_shoulder_pan_deg,q_shoulder_lift_deg,q_elbow_flex_deg,q_wrist_flex_deg,q_wrist_roll_deg
0.21200000000000016,-3.2369808680932244,-67.79063471447273,66.12794563411839,40.513267593911245,-2.550347930883513e-07
0.21400000000000016,-3.226905673536299,-67.58032869276484,65.93257848458408,40.3865078932546,-8.527733645309265e-08
0.21600000000000016,-3.216431199262004,-67.36012467372662,65.72697800135991,40.255188317652,1.4521788011791584e-07
0.21800000000000017,-3.205704734594792,-67.13392276533419,65.51362299884423,40.121247720380836,3.9808212574582416e-07
0.22000000000000017,-3.1946215407730945,-66.89944726463419,65.29022252074618,39.98311611142639,6.831160296793748e-07
0.22200000000000017,-3.183173786532861,-66.65693383660327,65.05680789082393,39.84052924292476,9.914452636826968e-07
0.22400000000000017,-3.1717771885243033,-66.41693790010491,64.82234440808837,39.69893918962685,1.2458039246281739e-06
0.22600000000000017,-3.1608184234708507,-66.18876930070775,64.59532156182074,39.563289692401376,1.389478269158789e-06
0.22800000000000017,-3.1505212850729034,-65.97719887915765,64.38090631219372,39.4362303305165,1.4050698490498747e-06
0.23000000000000018,-3.140416743959026,-65.76973541670547,64.16997110301234,39.311036533821834,1.3942578978231593e-06
0.23200000000000018,-3.130240935236577,-65.55943390107214,63.957593351698044,39.18402623341108,1.4050575906974914e-06
0.23400000000000018,-3.1199313375208635,-65.34472000128625,63.742937401206824,39.05446312295026,1.4425775745939271e-06
0.23600000000000018,-3.109599467305498,-65.12851542972683,63.52864794536686,38.924090025598005,1.4820623694655013e-06
0.23800000000000018,-3.0994852560352433,-64.9168732336525,63.31987487964594,38.79639783776562,1.4827050737123055e-06
0.24000000000000019,-3.08958158488737,-64.70957851168427,63.11649483729068,38.671436658891494,1.4533551684269448e-06
0.2420000000000002,-3.0795115458505706,-64.49737645120348,62.91060971185779,38.544204520427854,1.4627839874165577e-06
0.2440000000000002,-3.06821608346471,-64.26775807813556,62.692928405797986,38.40025960839117,1.663874655744117e-06
0.2460000000000002,-3.054303533106367,-64.02137900600867,62.463975654575556,38.238084101156744,2.2038946859001663e-06
0.2480000000000002,-3.0368177910869694,-63.75891111655901,62.22412569223724,38.05839398305163,3.1362893518087915e-06
0.25000000000000017,-3.0165431437869077,-63.4809968711109,61.973738761431065,37.86187573857052,4.263405089910615e-06
0.25200000000000017,-2.9950003518141557,-63.188251839104296,61.713162106225525,37.649188218084795,5.3252883427012526e-06
0.25400000000000017,-2.972414984492425,-62.88126863815652,61.44273138658281,37.42096509361872,6.290768286578257e-06
0.25600000000000017,-2.9488594597896123,-62.56061618102331,61.16277057966578,37.177815068536724,7.157057293402914e-06
0.2580000000000002,-2.9251216322104336,-62.226839329476604,60.87359201538223,36.920322290391326,7.826109760199137e-06
0.2600000000000002,-2.901951395833432,-61.880460925518186,60.575497155999535,36.64904783383891,8.227247455588438e-06
0.2620000000000002,-2.879973423496287,-61.52198277558643,60.268777032057955,36.36453066633018,8.324387235707337e-06
0.2640000000000002,-2.8596410062898427,-61.15188653730419,59.953712639754166,36.067288544519506,8.11581974233848e-06
0.2660000000000002,-2.8411116551361277,-60.77083448234562,59.62999478867944,35.7676075797605,7.639812334192298e-06
0.2680000000000002,-2.8247095340584143,-60.37965434337292,59.29678636019634,35.484732687390675,6.903424898026435e-06
0.2700000000000002,-2.810281541079212,-59.97897525999917,58.9537910984045,35.229129336624744,5.984725214184604e-06
0.2720000000000002,-2.796070869163122,-59.568876171106254,58.60225039298624,34.98554397822859,5.179702831552637e-06
0.2740000000000002,-2.7819352525667336,-59.14983529503883,58.24217903913537,34.75867069079608,4.493394224899229e-06
0.2760000000000002,-2.768312769534588,-58.7224109600552,57.87331223587998,34.557834093968324,3.8464640091320284e-06
0.2780000000000002,-2.7555901097439093,-58.28705620723114,57.495640980819125,34.388167974724084,3.1837119097393264e-06
0.2800000000000002,-2.7438371799069765,-57.844055680864365,57.109585466551316,34.24760932295015,2.507891423279494e-06
0.2820000000000002,-2.7324159084470065,-57.400237420645624,56.716973341467266,34.12276433141361,1.9260716915664736e-06
0.2840000000000002,-2.721226729233249,-56.97993348496289,56.321018531885734,34.00832712357168,1.4488019896413989e-06
0.2860000000000002,-2.710478618291535,-56.596573534540305,55.92345901497447,33.90279699330124,1.0350941344775374e-06
0.2880000000000002,-2.700158419434611,-56.24863239873976,55.52455510602405,33.80131211658228,6.796338904040338e-07
0.2900000000000002,-2.688962878218086,-55.93427587483132,55.12558503228099,33.68187623236578,5.656681534160845e-07
0.2920000000000002,-2.6768739619637887,-55.65218770856394,54.72650391840242,33.54395651797078,6.474001213283943e-07
0.2940000000000002,-2.6634057969611886,-55.39319664311329,54.32890366431224,33.38787055190747,9.444635682995345e-07
0.2960000000000002,-2.6463669999768786,-55.11910960111989,53.92582437729872,33.21361250073394,1.7090155289726522e-06
0.2980000000000002,-2.625903790995535,-54.83051424729048,53.51744457324441,33.02190858734409,2.815226372530589e-06
0.3000000000000002,-2.603207750636839,-54.52797291241751,53.10393561713282,32.81345498676731,4.012155877142809e-06
0.3020000000000002,-2.5797592833423058,-54.21202488213158,52.685462411382,32.58891954728684,5.058360110870501e-06
0.3040000000000002,-2.555572287202622,-53.883190372723774,52.26218447313158,32.348944013789755,5.96882666225773e-06
0.3060000000000002,-2.5317168421891143,-53.541966843072764,51.83425499138843,32.09414354715445,6.609427458803196e-06
0.3080000000000002,-2.509155460549164,-53.189388501546944,51.40622985267475,31.824785457259082,6.885263118507665e-06
0.3100000000000002,-2.488318232808103,-52.827100059264986,50.987684962848995,31.54075700074973,6.792523250056829e-06
0.3120000000000002,-2.469323226752723,-52.45628418101399,50.584886185246305,31.24219044246302,6.381657665952409e-06
0.3140000000000002,-2.4521160536002933,-52.07802354878226,50.202184998728605,30.935068042031602,5.720876974766032e-06
0.3160000000000002,-2.4370745321553726,-51.69501640517254,49.852177362678184,30.643148881443615,4.784590807700775e-06
0.3180000000000002,-2.423953809984822,-51.30784043133022,49.53444694110917,30.37947928076415,3.6691572456330828e-06
0.32000000000000023,-2.4123707720795613,-50.91669648985609,49.24755437959498,30.150272509060436,2.4783289148872256e-06
0.32200000000000023,-2.4018977833378523,-50.53542320743806,48.99228981790093,29.95460583587557,1.3099316751204847e-06
0.32400000000000023,-2.392069771910347,-50.17537838343938,48.76590454215978,29.791790075337172,2.5132399799851256e-07
0.32600000000000023,-2.3813442381311405,-49.81487456410957,48.53654082635396,29.643809561386583,-4.3706278993587625e-07
0.32800000000000024,-2.36648587781775,-49.442216248552604,48.29635066799314,29.477808056653746,-3.349184514456426e-07
0.33000000000000024,-2.348038069831523,-49.057890447301425,48.045677560059204,29.294487140972443,3.2214695614220977e-07
0.33200000000000024,-2.32735983273742,-48.66236249174415,47.78485316610389,29.094520223874646,1.2214930219689994e-06
0.33400000000000024,-2.305500382137224,-48.25607904531953,47.5141982833532,28.878554327539568,2.1531938289889974e-06
0.33600000000000024,-2.284047049054941,-47.846664775409295,47.234671685068115,28.65180206463952,2.871073497653954e-06
0.33800000000000024,-2.2641801821162337,-47.4578864208455,46.948626879588524,28.43076938035021,3.2386957174623305e-06
0.34000000000000025,-2.2467078654813855,-47.102865163190835,46.6572872570034,28.227542315937384,3.201354875769719e-06
0.34200000000000025,-2.23212432042808,-46.780571058652356,46.360252910489365,28.050060445845663,2.7619877571424243e-06
0.34400000000000025,-2.2204638160038828,-46.489875112942926,46.05748232660466,27.90053137837842,1.9981236459426635e-06
0.34600000000000025,-2.2111654491481048,-46.22957022381794,45.74922886798661,27.776305899133657,1.065354468260268e-06
0.34800000000000025,-2.203754859536371,-45.999789999128346,45.44540416215085,27.67275909591205,6.412966388225879e-08
0.35000000000000026,-2.1978356443837965,-45.80099093156046,45.1586114760602,27.583183758332225,-9.383788411278041e-07
0.35200000000000026,-2.19294576555057,-45.63317113345922,44.89806353868679,27.501339272519353,-1.873529505788636e-06
0.35400000000000026,-2.187061822984706,-45.48726524317239,44.640917357097806,27.402607561861913,-2.401842706328596e-06
0.35600000000000026,-2.179639570301268,-45.34541414371502,44.384183541394485,27.283693119296775,-2.5246992666624016e-06
0.35800000000000026,-2.170736440095646,-45.20116075375525,44.13324306117537,27.146818781136613,-2.346248167308917e-06
0.36000000000000026,-2.160660646544868,-45.05188890124979,43.894080344917334,26.999078500004007,-1.9912270283515275e-06
0.36200000000000027,-2.1498067924413617,-44.8960497484346,43.67074323745917,26.847835274710373,-1.5699065222200203e-06
0.36400000000000027,-2.1380236642510773,-44.72379247060734,43.45307395960662,26.691568462925847,-1.0680861592450795e-06
0.36600000000000027,-2.125818105829826,-44.536327314173356,43.243730504383024,26.537263195059104,-5.897040612835902e-07
0.36800000000000027,-2.1137566325077586,-44.33593811506705,43.046312739916814,26.39169895103102,-2.2637311354316403e-07
0.3700000000000003,-2.1022593472356195,-44.12913406553348,42.862992900307816,26.2590848454055,-2.1437232021645837e-08
0.3720000000000003,-2.091569847533589,-43.92065869029954,42.693290044191706,26.140580860905068,2.3071414708416877e-08
0.3740000000000003,-2.081156295470402,-43.69791483481892,42.52050385227658,26.025799022200633,4.2178778982824934e-08
0.3760000000000003,-2.0709367689541853,-43.46275705506571,42.340792822083046,25.91181294439368,6.255659523622919e-08
0.3780000000000003,-2.0608428946905906,-43.21888484592006,42.15242360013258,25.79650622857645,1.0058404527938269e-07
0.3800000000000003,-2.050414007924463,-42.96131728172138,41.95110495291064,25.672181983033596,2.2771265787977717e-07
0.3820000000000003,-2.0390246077694787,-42.687724134183064,41.73749786008725,25.529553148439053,5.186137003049862e-07
0.3840000000000003,-2.0267334445182206,-42.39877214057742,41.511923492898916,25.37085099951171,9.26816184641919e-07
0.3860000000000003,-2.0138077273487736,-42.10168432776447,41.275402026377975,25.202139850828086,1.384456995297397e-06
0.3880000000000003,-1.999414433901476,-41.79011223197255,41.02781465111747,25.01611609599001,1.9982783788510226e-06
0.3900000000000003,-1.9840465714068858,-41.46470089605591,40.769350767900825,24.81637827113972,2.654733283925093e-06
0.3920000000000003,-1.9683552666331854,-41.13730753977166,40.501326308881495,24.614656959389954,3.2408716851382864e-06
0.3940000000000003,-1.9530370456826234,-40.82240062846674,40.22544721799586,24.42252245020516,3.661446581326689e-06
0.3960000000000003,-1.9386412564297657,-40.530625330314436,39.94307296479814,24.247868902039173,3.863415157513944e-06
0.3980000000000003,-1.925505367082448,-40.26760201536065,39.65508375961746,24.09411233337289,3.837844600473102e-06
0.4000000000000003,-1.9133686180174372,-40.02557640125767,39.360996791553916,23.954308982572822,3.667406271461976e-06
0.4020000000000003,-1.9019005106382076,-39.79568641621433,39.0601879110942,23.820987377014593,3.4304727376362904e-06
0.4040000000000003,-1.8906629420682504,-39.567498128166136,38.75311645936122,23.685810307824315,3.2041791509058362e-06
0.4060000000000003,-1.8796350916931452,-39.3419546197027,38.44983892301245,23.54806866686427,2.976224530598524e-06
0.4080000000000003,-1.8687747473221497,-39.1191182464058,38.1579632261597,23.407642160680098,2.7432926236957013e-06
0.4100000000000003,-1.8579915697279754,-38.89734483742653,37.881444404989324,23.264379841228067,2.5149912818239776e-06
0.4120000000000003,-1.847286675323267,-38.67696224731819,37.623803932331576,23.11997977960226,2.2866757119402287e-06
0.4140000000000003,-1.8366251717737736,-38.45691482389139,37.385136379609335,22.975665616319883,2.0651075175660505e-06
0.4160000000000003,-1.8251945197996242,-38.22171947495762,37.145889053155656,22.821009586769954,2.0002682990055595e-06
0.4180000000000003,-1.8123494132271512,-37.96988838001913,36.895294483528545,22.648634933306088,2.1797224161775462e-06
0.4200000000000003,-1.7984696353534806,-37.70225595622734,36.63334309638184,22.46580709152025,2.4917788064400887e-06
0.4220000000000003,-1.7841025013994831,-37.42051997802088,36.36526494806827,22.281108394563006,2.811512005428958e-06
0.4240000000000003,-1.7696848086459727,-37.12621456784738,36.09620035121572,22.100524189049185,3.0573393138327072e-06
0.4260000000000003,-1.7556587824125882,-36.82876254508301,35.83371624709631,21.929863805627193,3.1671471523760425e-06
0.4280000000000003,-1.7423313211087699,-36.53827396754054,35.58346425146942,21.772409569599237,3.1185368958977694e-06
0.4300000000000003,-1.729875627456717,-36.26160834647442,35.34830974620895,21.628931423598384,2.918790050858984e-06
0.43200000000000033,-1.7184379708844228,-36.00488978950799,35.13090949170093,21.499669366599253,2.579437180285904e-06
0.43400000000000033,-1.7075660489250128,-35.75825359285831,34.91962344387892,21.37570520267895,2.217443006441222e-06
0.43600000000000033,-1.6966170913573433,-35.507301091564806,34.69912790956797,21.246040629467426,1.9589730052048355e-06
0.43800000000000033,-1.6856078547603843,-35.25558829010483,34.47145724910692,21.111116465002535,1.783260794503963e-06
0.44000000000000034,-1.6747602418460066,-35.01145776423043,34.24388040121927,20.97505512134213,1.6346007913094554e-06
0.44200000000000034,-1.6642783828668113,-34.78160358251395,34.02287759391857,20.84177740257441,1.4707218542177989e-06
0.44400000000000034,-1.6543470306168573,-34.57095882740529,33.813915701540544,20.71479451452777,1.2613452340427954e-06
0.44600000000000034,-1.6445864112317334,-34.36850198304045,33.60793997721249,20.588573721986926,1.0844806881859512e-06
0.44800000000000034,-1.6350801723075554,-34.17548118393687,33.407578304607284,20.465143563149002,9.182945853814186e-07
0.45000000000000034,-1.625805635479641,-33.98994425127636,33.21255061737563,20.34469384765845,7.645855467375952e-07
0.45200000000000035,-1.6167994829745005,-33.8114606893517,33.02394221428297,20.228230624176692,6.142206651142305e-07
0.45400000000000035,-1.6081550921262187,-33.64112459308504,32.844104353667426,20.11746043099618,4.5010493906609177e-07
0.45600000000000035,-1.5991524415311085,-33.45866976349829,32.654981127885655,20.001055559606975,4.056770167307846e-07
0.45800000000000035,-1.589676263850534,-33.261387520511235,32.45458457980153,19.877874102273587,4.765011812207724e-07
0.46000000000000035,-1.5797680255503463,-33.051322075413935,32.245048875359764,19.74931577890543,6.295649966232432e-07
0.46200000000000035,-1.5691858213433607,-32.82388617432533,32.022314500495995,19.612116484764663,8.878933393722348e-07
0.46400000000000036,-1.557558859973475,-32.57955178337943,31.787200106834703,19.46112943466883,1.2858283593029603e-06
0.46600000000000036,-1.5448085123934032,-32.31892681541718,31.54020522219667,19.29595334725142,1.8021973402329107e-06
0.46800000000000036,-1.5313831539742278,-32.04286830103722,31.28131521616097,19.124302853017117,2.3342372340785972e-06
0.47000000000000036,-1.5177003929202284,-31.75637265307828,31.011296852039298,18.953021051993286,2.8078815682839478e-06
0.47200000000000036,-1.5041288581552243,-31.469936885598333,30.739024960957288,18.787229526086964,3.164433614837764e-06
0.47400000000000037,-1.490004658411371,-31.169037667962453,30.45580059225749,18.6145132471299,3.532752291520772e-06
0.47600000000000037,-1.4756433648472285,-30.860700297778084,30.162863112023402,18.439724401962994,3.85980085117242e-06
0.47800000000000037,-1.4614135534017267,-30.55582496917239,29.86931655766884,18.26797643417095,4.085240828638116e-06
0.48000000000000037,-1.44771603903886,-30.26578046292209,29.586463431574856,18.104506550894033,4.153475978220533e-06
0.4820000000000004,-1.434843295303365,-29.99802139286233,29.322185141602922,17.952561486431005,4.041791793060669e-06
0.4840000000000004,-1.422559128358267,-29.745038563975637,29.070211670389675,17.806824503021048,3.830338730500177e-06
0.4860000000000004,-1.4107381803106647,-29.5025304481305,28.827295235659584,17.664416213327627,3.5640174236794596e-06
0.4880000000000004,-1.3990989456872225,-29.26229998145938,28.586350198199543,17.520552023484374,3.3074260103222037e-06
0.4900000000000004,-1.3873817650555773,-29.017419285713846,28.34132928560333,17.371568145906384,3.107597609508817e-06
0.4920000000000004,-1.3753167709662732,-28.76137841408906,28.08639073999497,17.2142758038782,3.0028254510560875e-06
0.4940000000000004,-1.362962241506787,-28.497100220122547,27.82457060654702,17.05128446171135,2.962671212107575e-06
0.4960000000000004,-1.3503021666203303,-28.225399263834746,27.556758098145366,16.883872060256138,2.97584717187954e-06
0.4980000000000004,-1.337231947633958,-27.94455455858889,27.281287899939187,16.7116330276269,3.0491925178694563e-06
0.5000000000000003,-1.3239374266662214,-27.66055878986668,27.003836147437944,16.538648355791114,3.1350665076204817e-06
0.5020000000000003,-1.308195505236664,-27.361637308404994,26.71607803352151,16.348248428460916,3.5895972346051934e-06
0.5040000000000003,-1.2905859630742758,-27.04835028996437,26.418370051447216,16.141119174665114,4.241444345213119e-06
